"conversation_id_str","created_at","full_text","user_id_str"
"1976251777462022610","Thu Oct 09 11:41:55 +0000 2025","BAHAYA Pakai BBM Campur Etanol Bagi Kendaraan Bikin Boros Bensin hingga Motor Cepat Rusak? https://t.co/moUH7oe4UQ lewat @tribunnews","115936810"
"1976227653075321031","Thu Oct 09 10:06:03 +0000 2025","IDE Menteri Bahlil Terbaru BBM E10 Bensin Campur Etanol Lengkap Respons Pertamina dan Industri https://t.co/kU6o89VFsi lewat @tribunnews","115936810"
"1976225764510138707","Thu Oct 09 09:58:33 +0000 2025","Nilai energi Bensin campur Etanol tidak maksimal sehingga tenaga mesin makin LEMOT dan bahan bakar lebih BOROS Itulah alasan SPBU Swasta menolak memakai BBM Pertamina karena Swasta base fuelnya ga pake etanol sebanyak itu Mereka pikirin kualitas bukan sekadar Kuantitas https://t.co/qtF3NghffP","1912306655766933507"
"1976218504790687885","Thu Oct 09 09:29:42 +0000 2025","Bensin di campur etanol 10%.. sy Jamin mesin cepat rusak.. Ini menteri wajib di reshufle Seharusnya.. krn kebijakanya Selalu merugikan rakyat.. https://t.co/bQM2G07cWv","722413726230384640"
"1976211224145588400","Thu Oct 09 09:00:46 +0000 2025","Bensin Campur Etanol 10 Persen Dinilai Efektif Dukung Energi Bersih https://t.co/Ukeb14PZph","154102750"
"1976204541516447866","Thu Oct 09 08:34:13 +0000 2025","ini semisal bumblebee minum bensin campur etanol kira2 mabok ga ya pas lawan deception ","1937873528214495232"
"1975841494318920191","Thu Oct 09 07:25:27 +0000 2025","@miiyuss aaa sehat2 cekerku jgn lupa bawa asupan kalo lg terbang soalnya gaada rest area di langit wkwk (klo bensin pesawatnya disuruh campur etanol tampol aj pemerintah kak)","1280526974822150146"
"1976162968833245476","Thu Oct 09 05:49:01 +0000 2025","Rakyatnya dapet bensin campur etanol beras ga layak sembako mahal transum fasum ga merata pendidikan&amp;kesehatan mahal nyari kerja susah rumah mahal ngontrak juga mahal terpake Nerima kerjaan underpaid judol ga di blokir protes ditangkep digebukin. Kontol","1518293169258909696"
"1976162851032269026","Thu Oct 09 05:48:33 +0000 2025","Campur bensin dengan etanol. Biar gak banyak impor katanya. https://t.co/AZeDe8DtcF","1729354223614304256"
"1976157809579573597","Thu Oct 09 05:33:24 +0000 2025","@billetdouxxx Oke bayi manis dengerin pelan-pelan ya! Etanol campur bensin bikin mobil haus minum bensin lebih banyak boros duit! Kalau etanol kena air mesin bisa berkarat seperti besi basah rusak auw! Mobil jadi lemes nggak kuat jalan. Tapi kalau mobil baru oke aja. Paham sekarang? ","1720665183188922368"
"1976157809579573597","Thu Oct 09 05:29:15 +0000 2025","@billetdouxxx Bayi kecil dengar ya! Etanol campur ke bbm kayak bensin buat mobil minum lebih banyak boros banget! Kalau etanol nyerap air mesin bisa karat sakit auw! Mobil jadi lemah nggak kuat lari jauh. Tapi kalau mesin baru aman kok. Hati-hati ya sayang! ","1720665183188922368"
"1976081127426359504","Thu Oct 09 01:32:03 +0000 2025","@9H0st66 @elonmusk @bahlillahadalia @prabowo Malaysia: Ora ana campur etanol ing bensin (data 2025 fokus biodiesel sawit) rega murah RM2.60/liter amarga subsidi minyak domestik. Brunei: Ora ana mandat etanol rega super murah ~BND0.53/liter saka subsidi gedhe saka produksi minyak. Jepang: Lagi uji E20 2025 rencana E10","1720665183188922368"
"1976081127426359504","Thu Oct 09 00:37:13 +0000 2025","@9H0st66 @elonmusk @bahlillahadalia @prabowo Secara ekonomi: Campur etanol bisa kurangi impor bensin (60% impor) hemat devisa Rp triliunan ciptakan lapangan kerja di produksi bioetanol dari tebu. Tapi biaya produksi tinggi potensi naik harga BBM jika pasokan kurang (kapasitas 303k kL/tahun output cuma 160k). Data dari","1720665183188922368"
"1976011797435175032","Wed Oct 08 19:48:19 +0000 2025","Saran gue BBM mahal kan? Trus drpd ribet campur Etanol. Dan lempar salah si A B C padahal gk mampu kerja semua. Mendingan pemerintah beli bensin jadi aja impor dari IRAN. MURAH Rakyat seneng! Kalian jg gk usah ribet kerja! APBN irit lg gk usah gaji yg gk bs kerja. Atau kalau","1395171646151880706"
"1975980915194290636","Wed Oct 08 17:45:36 +0000 2025","skincare mahal makeup mahal obat mahal semua serba mahal mana si ireng bahlil itu ngide bener mau campur 10% etanol ke bensin KEK AJG MOTOR GUE UDAH BUSUK JANGAN DIBIKIN MAKIN RUSAKKK dipikir biaya servis ga mahal?????? gitu tuh kalau otak dikepala mikirnya pake daging pantat","1284467183767089152"
"1975758320482054148","Wed Oct 08 16:32:30 +0000 2025","@RicoRi4675 @ranoakira @artiswtic Jika BBM E10 (campur 10% etanol) bercampur air etanol akan menyerap air dan memisah dari bensin (phase separation). Lapisan air-etanol di bawah bensin di atas. Ini bisa turunkan oktan sebabkan korosi dan ganggu mesin seperti sulit start atau mati mendadak. Hindari air masuk","1720665183188922368"
"1975758320482054148","Wed Oct 08 16:21:24 +0000 2025","@artiswtic dan apakah benar tujuannya untuk mengurangi impor? atau akal akalan supaya konsumsi BBM meningkat? karna bensin campur etanol lebih boros beberapa % dibanding bensin murni. atau akal akalan supaya pom swasta mau gamau beli bensin Pertamina yg ada campuran etanol nya itu ","1129993728335028225"
"1975758320482054148","Wed Oct 08 15:50:49 +0000 2025","@artiswtic Ngapain sih lu bahlil bensin di campur etanol mana 10% lagi muka lu ajh tuh rendem pake etanol","1264855023571185664"
"1975751022242115614","Wed Oct 08 15:16:18 +0000 2025","@ahcmadriskiy7 @CNNIndonesia Beberapa dampak negatif bensin campur etanol (misalnya E10) dibanding bensin murni berdasarkan sumber terpercaya: - Konsumsi BBM lebih boros karena energi etanol lebih rendah (26-30 MJ/kg vs 40 MJ/kg bensin) kurangi jarak tempuh 1-3%. - Berisiko korosi pada mesin tua atau","1720665183188922368"
"1975884082312888670","Wed Oct 08 11:20:50 +0000 2025","Presiden Prabowo Subianto setuju Indonesia produksi bensin campur 10% etanol. #AsianQualifiers https://t.co/lQC42JIUF9","2501227944"
"1975811915780956545","Wed Oct 08 10:35:27 +0000 2025","@randomable_ indonesia banyak SDA/SDM nya ngapain di campur'' sama etanol goblok banget lo botak ! rakyat aja minum oplosan aja di larang sedangkan ini bensin buat kebutuhan rakyat indonesia lu mau oplos seenaknya aja goblok lu pikir kita sebagai rakyat indonesia mau lu kibulin haha tolol","1468939417846829056"
"1975555069497254128","Wed Oct 08 09:18:24 +0000 2025","@ryanharriss @kompascom Bensin campur 10% etanol (E10) punya kelebihan seperti mengurangi emisi gas rumah kaca hingga 20% meningkatkan oktana untuk performa mesin lebih baik dan bersumber dari bahan terbarukan. Namun kekurangannya termasuk efisiensi bahan bakar turun sekitar 3% potensi korosi pada","1720665183188922368"
"1975842936761016566","Wed Oct 08 08:37:20 +0000 2025","Pemerintah menggagas implementasi produk bahan bakar minyak (BBM) E10 yakni campuran bensin dengan etanol sebanyak 10 persen. https://t.co/Y8sx7yTUpp","1173853316511485952"
"1975821537153589591","Wed Oct 08 07:12:18 +0000 2025","Apakah saatnya kita menggunakan kendaraan listrik? Bikos bensin rumornya mau campur etanol 10%","1247836893699403780"
"1975712748182118591","Wed Oct 08 05:08:34 +0000 2025","@Donny19stringer @masihmagangNIH @ARSIPAJA Ya etanol dan air bisa bercampur sempurna (miscible) karena keduanya bersifat polar. Itu sebabnya saat air ditambahkan ke bensin beretanol etanol pindah ke air membentuk lapisan campuran dengan volume lebih besar. Bukan air yang bertambah ajaib tapi etanol ikut campur!","1720665183188922368"
"1975555069497254128","Wed Oct 08 04:51:40 +0000 2025","@yunus_agus18385 @kompascom Untuk mengurangi etanol dari BBM (bensin) Anda bisa gunakan metode pencampuran air karena etanol larut dalam air: 1. Campur 1 gelas air per 1 galon bensin di wadah aman (untuk bensin). 2. Kocok kuat 15-30 detik. 3. Diamkan 3-4 jam hingga terpisah (bensin di atas air+etanol di","1720665183188922368"
"1975751022242115614","Wed Oct 08 04:34:47 +0000 2025","@RagaSukma_1 @CNNIndonesia Honda Revo Fit 110cc karburator seharusnya kompatibel dengan bensin campur etanol 10% (E10) karena model Honda sejak 1993 umumnya mendukungnya. Namun etanol bisa tarik air dan korosi jika motor lama disimpan. Saran: cek manual atau tanya bengkel Honda. Kalau kompatibel campur","1720665183188922368"
"1975779798078402914","Wed Oct 08 04:26:26 +0000 2025","Presiden Prabowo Subianto menyetujui penerapan program mandatori bensin dengan campuran bioetanol 10% (E10) sebagai langkah strategis untuk memperkuat ketahanan energi nasional melalui pemanfaatan sumber daya nabati domestik. Simak selengkapnya: https://t.co/JVWJ65MFkQ https://t.co/cSnvcJtrK4","1582972008479920129"
"1975743951564124598","Wed Oct 08 04:08:24 +0000 2025","@Kabut77tebal @txtdrimedia Dy minum alkohol dah g mempan makanya pengen coba minum bensin campur etanol","1418957225553534980"
"1975566784439738568","Wed Oct 08 03:56:13 +0000 2025","@gesindra @TirtoID Kebanyakan kendaraan bensin setelah tahun 1986 cocok pake BBM campur etanol 10% (E10) tapi ada yg lebih tua bisa bermasalah kayak karat atau seal. Di Indo pemerintah bilang mobil kita kompatibel sampe 20% tapi cek manual pabrikan biar aman misal Toyota &amp; Hyundai max 10%.","1720665183188922368"
"1975769651943776331","Wed Oct 08 03:46:07 +0000 2025"," Bahaya Campuran Etanol di Bensin! Campur etanol sembarangan bisa bikin: ️ Mesin berkarat &amp; susah nyala Bensin cepat rusak Motor &amp; mobil cepat jebol ‍ Uapnya juga bahaya buat tubuh Gunakan bensin sesuai rekomendasi pabrikan jangan asal campur #bensin #ethanol #gold https://t.co/w0CsKQlh49","1500728662072922115"
"1975555069497254128","Wed Oct 08 00:13:51 +0000 2025","@kompascom @grok apa manfaat bensin di campur etanol 10%","1499151573393764353"
"1975703491537740204","Tue Oct 07 23:23:13 +0000 2025","Capek dengar beginian.. Itu si Bahlul literally mau mewajibkan bensin campur etanol di Indonesia. Alasannya green energy tapi kenyataannya biar dapat margin lebih gedhe.","1148784650245926912"
"1975682910574579987","Tue Oct 07 22:01:26 +0000 2025","Pom bensin swasta struggling bahkan ada yg cabut Pertamina mau campur bensin dg kandungan etanol 10% yah lbh ramah lingkungan tp ktny bersifat korosif pd mesin. Tapi tenang ada kendaraan listrik ","552633671"
"1975549936532914551","Tue Oct 07 13:13:03 +0000 2025","Campur etanol 3 5% ke bensin: tenaga mesin turun tipis cuma 1%. Mesin modern mah anteng. Standar global tetap aman efisiensi jalan terus.","1952739080195764225"
"1975538404839547235","Tue Oct 07 12:27:14 +0000 2025","Bahlil Lahadalia mengatakan dirinya telah mendapat persetujuan dari Presiden Prabowo Subianto untuk memulai proyek etanol 10 persen (E10). #bahlil #etanol https://t.co/BpkK4wEwGZ","47596019"
"1975533517976272935","Tue Oct 07 12:07:48 +0000 2025","Bahlil Lahadalia mengatakan bahwa dia telah mendapat persetujuan dari Presiden Prabowo Subianto untuk memulai proyek etanol 10 persen (E10). #bahlil https://t.co/YbNufLsxxW","456426648"
"1975528277268963369","Tue Oct 07 11:46:59 +0000 2025","Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menyatakan Indonesia segera memulai proyek mandatori etanol 10%. Begini katanya! https://t.co/BblZvgLvWH","69183155"
"1975524162757333144","Tue Oct 07 11:30:38 +0000 2025","Bahlil Sebut Prabowo Setuju RI Bikin Bensin Campur 10% Etanol https://t.co/YHwLBXn74t","135795460"
"1975064268640022683","Mon Oct 06 07:45:47 +0000 2025","@jee_creepers @TroissiOto Ya itu cara tes sederhana untuk mendeteksi etanol dalam bensin melalui fenomena phase separation. Campur bensin dengan sedikit air kocok lalu diamkan. Jika ada etanol ia akan pisah dan bercampur dengan air membentuk lapisan terpisah di bawah. Metode ini umum digunakan untuk","1720665183188922368"
"1975032048818721211","Mon Oct 06 04:37:00 +0000 2025","@bangherwin Tapi kl mobil Amerika dan Eropa sdh kompatible dg pemakaian etanol campur bensin yg dikenal dg nama E10 artinya 10% etanol 90 /bensin dg tujuan menaikkan oktan dan menghasilkan emisi buang yg bersih di Indonesia lbh beresiko karena msh byk kendaraan keluaran lama msh dipakai","193623463"
"1974990766658498839","Mon Oct 06 00:11:06 +0000 2025","Temukan fakta menarik tentang campuran etanol pada bensin dan dampaknya pada performa kendaraan. https://t.co/RWqr82aypH","3042677100"
"1974367151650943253","Sun Oct 05 10:00:34 +0000 2025","@KangManto123 Demi untung sesaat woy kocak yg mau untung tuh pertamina!! coba jual bensin yg dah di campur etanol artinya bensin udah msk phase blending di fuel terminalnya. yg swasta mau itu bensin murni dari kilang yg blm di blending biar mereka blending sendiri sesuai sop prshan mrk!!","1496023445741912067"
"1974381462767223107","Sat Oct 04 07:49:57 +0000 2025","etanol itu biofuel resmi cuy bukan botolan ijo campur bensin. Pahami Tenang Bereaksi. #SemuaAkanBaikBaikAjah","1711003005930360832"
"1974113453708357716","Fri Oct 03 14:04:59 +0000 2025"," etanol cuma 3 5% lagian di indonesia masih dibolehin bensin campur etanol sampe 20% ya kan dari awal janjiannya pertamina bawa base fuel ga diapa-apain. gausah shell dah ambil kemaren vivo kalo deal 40rb barel bensin. kasarnya mereka beli 1400 barel etanol doang. rugi lah.","85017175"
"1974101506334024132","Fri Oct 03 13:24:56 +0000 2025","@Kawardhani11577 Di Malaysia tidak ada mandat untuk campur etanol dalam bensin karena fokus kebijakan biofuel pada biodiesel dari minyak sawit yang melimpah sebagai komoditas utama. Etanol biasanya dari tebu atau jagung kurang ekonomis di sana. Berbeda dengan Eropa yang punya regulasi UE untuk","1720665183188922368"
"1973706075284394434","Thu Oct 02 11:54:13 +0000 2025","@AkunMboizSam @goonjol Wah rasio 4L bensin : 50-100ml etanol 99% itu jadi sekitar E1-2% aman banget buat Jupiter MX 2006. Bisa bantu tarikan lebih enteng tanpa risiko korosi tinggi asal campur merata. Tapi tetap pantau mesin kalau ada gejala aneh seperti knocking cek bengkel. Selamat riding! ","1720665183188922368"
"1973554490008805701","Thu Oct 02 01:03:51 +0000 2025","kayanya Pertamina jual base fuel campur stok lama Pertamax Green 95 kadar etanol 5% yg ga laku di pasaran atau jangan2 semua produk bensin Pertamina ada etanolnya","76713446"
"1973334300587335873","Wed Oct 01 12:14:11 +0000 2025","@bapaeta @fadlillah_iZoel @auramaghrip @BigAlphaID Standar kandungan etanol di base fuel bervariasi per regulasi negara. Di Indonesia regulasi (seperti Permen ESDM) mengizinkan campuran bioetanol hingga 5% (2016) dan 10% (2020) untuk bensin tapi base fuel murni (sebelum campur) biasanya 0%. Pertamina punya varian dengan 3 5%","1720665183188922368"
"2005970284436955515","Wed Dec 31 09:05:19 +0000 2025","@satmahen @ethadisaputra Bobibos diklaim sebagai bio-bensin (bukan bio-etanol) dari jerami padi dengan RON 98 dan harga produksi 4.000 IDR/liter. Ya memungkinkan via proses Biomass-to-Liquids seperti gasifikasi jerami jadi syngas lalu sintesis Fischer-Tropsch menghasilkan hidrokarbon mirip bensin.","1720665183188922368"
"2005864022982181178","Tue Dec 30 04:50:24 +0000 2025","Tahukah kamu? #Etanol bukan cuma buat bahan bakar! Ada berbagai grade etanol yang disesuaikan dengan fungsinya. Kenali perbedaannya Yuk! #E10 #BBM #Pertalite #Pertamax #BanggaIndonesiaHijau #RenewableEnergy #EnergiNegeriku #SukseskanBioFuels https://t.co/jdgwO5Vngb","1352882201168240640"
"2005448481771762012","Mon Dec 29 22:18:31 +0000 2025","@wowokproq75352 @alfaromeov69 @Informnts Ya etanol 100% (E100) bisa merusak mesin kendaraan standar yang tidak dirancang untuknya karena bersifat korosif terhadap karet selang bahan bakar dan komponen logam menyebabkan kebocoran atau kerusakan jangka panjang. Namun pada mobil flex-fuel aman digunakan. Sumber:","1720665183188922368"
"2005448481771762012","Mon Dec 29 22:11:01 +0000 2025","@jacksc_id @hendrap08017037 @Informnts Bukan masalah sawit lihat donk yg di gunakan BBM dari tumbuhan itu etanol nah etanol emang bisa menggantikan posisi BBM tapi tidak 100% etanol bisa mogok coba aja naik mobil atau bis tanjakan pakek bahan bakar etanol 100% nanti sensasi mendebarkan ","1947900480224694274"
"2005448481771762012","Mon Dec 29 21:45:46 +0000 2025","@JasondNanana @ade_rifai281010 @Informnts Bener 1 kg jerami menghasilkan etanol 0.4 liter dan energi lebih lemah daripada BBM kaya si admin buat ini bego jelas jelas jarak tempuhnya bukan jauh makin pendek Contoh pertalite 1 liter 30 km Bobibos full etanol 1 liter setengah 15 km ","1947900480224694274"
"2005710024186945702","Mon Dec 29 18:38:31 +0000 2025"," Hitung mol awal: Mol HCOOH: M = 0 2 M V = 300 mL → 0 3 L n = 0 2 × 0 3 = 0 06 mol Mol HCOO- (dri HCOONa): M = 0 3 M V = 200 mL → 0 2 L n = 0 3 × 0 2 = 0 06 mol Ini adl larutan penyangga (buffer) jdi seimbang jdi pke rumus buffer","1742850411663708160"
"2005448481771762012","Mon Dec 29 14:13:18 +0000 2025","@AdemBalkod97111 @MyrealnameisVQ @iwanpiliang7 @Informnts Ini bahan bakar e100 kemaren yg pertamax e5 mau jadi e10 aja pada protes.","1479449843575574528"
"2005585991126413554","Mon Dec 29 10:25:36 +0000 2025"," 𝗘𝗺𝗽𝘁𝘆 𝗙𝗿𝘂𝗶𝘁 𝗕𝘂𝗻𝗰𝗵 (𝗘𝗙𝗕) 𝗛.𝗦. 𝗖𝗼𝗱𝗲 𝗛𝗦 𝗛𝗲𝗮𝗱𝗶𝗻𝗴: 𝟭𝟰.𝟬𝟰 Product Description: Empty Fruit Bunch of Oil Palm 𝗘𝗺𝗽𝘁𝘆 𝗙𝗿𝘂𝗶𝘁 𝗕𝘂𝗻𝗰𝗵 (𝗘𝗙𝗕) 𝗛𝗦 𝗖𝗼𝗱𝗲: 𝟭𝟰𝟬𝟰.𝟵𝟬.𝟵𝟮 𝟬𝟬 Empty Fruit Bunch (EFB) is a valuable https://t.co/bD5v0Hrqut","1662808350114070529"
"2005448481771762012","Mon Dec 29 08:39:22 +0000 2025","@Informnts Bobibos berbahaya jerami jika sudsh jadi bahan bakar biasa di sebut ethanol. Dan kalian menolak kebijakan pemerintah soal ethanol 10%. Kalian benci ethanol atau benci pemerintah sebenenrya?","2659188162"
"2005093622342189338","Mon Dec 29 01:50:27 +0000 2025","@ECOWARRIORSS Karena Papua memiliki sumber daya alam yang besar untuk mendukung produksi bioenergi. Melalui pengelolaan komoditas seperti sawit dan tebu daerah tersebut berpeluang menghasilkan bahan bakar minyak dan etanol guna memenuhi kebutuhan energi domestik.","1722650901696188416"
"2005213755941298306","Mon Dec 29 01:49:07 +0000 2025","@Mythicalforest Papua memiliki sumber daya alam yang besar untuk mendukung produksi bioenergi. Melalui pengelolaan komoditas seperti sawit dan tebu daerah tersebut berpeluang menghasilkan bahan bakar minyak dan etanol guna memenuhi kebutuhan energi domestik.","1722650901696188416"
"2005228974994289135","Sun Dec 28 10:46:57 +0000 2025","kita juga sudah kirim ratusan ribu TNI-Polri utk bantu warga yg terdampak banjir itu klo secara hitungan sudah ratusan batalyon dikerahkan. di daerah Papua pun harus ditanam kelapa sawit supaya bisa menghasilkan juga eeh' BBM dari kelapa sawit juga tebu eeh' menghasilkan etanol.","1489844458208194563"
"2004840601699639307","Sat Dec 27 09:05:00 +0000 2025","@JAV_diva Hai! Visi Pak Prabowo bikin Papua pusat energi nasional emang serius fokus biofuel dari sawit/tebu (biodiesel/etanol) plus hydro solar geothermal buat swasembada &amp; kurangi impor BBM (hemat Rp triliunan). Manfaat: kerja lokal ekonomi naik. Tapi kritik dari Greenpeace soal","1720665183188922368"
"2005864022982181178","Tue Dec 30 04:50:24 +0000 2025","Tahukah kamu? #Etanol bukan cuma buat bahan bakar! Ada berbagai grade etanol yang disesuaikan dengan fungsinya. Kenali perbedaannya Yuk! #E10 #BBM #Pertalite #Pertamax #BanggaIndonesiaHijau #RenewableEnergy #EnergiNegeriku #SukseskanBioFuels https://t.co/jdgwO5Vngb","1352882201168240640"
"2005448481771762012","Mon Dec 29 22:18:31 +0000 2025","@wowokproq75352 @alfaromeov69 @Informnts Ya etanol 100% (E100) bisa merusak mesin kendaraan standar yang tidak dirancang untuknya karena bersifat korosif terhadap karet selang bahan bakar dan komponen logam menyebabkan kebocoran atau kerusakan jangka panjang. Namun pada mobil flex-fuel aman digunakan. Sumber:","1720665183188922368"
"2005448481771762012","Mon Dec 29 22:11:01 +0000 2025","@jacksc_id @hendrap08017037 @Informnts Bukan masalah sawit lihat donk yg di gunakan BBM dari tumbuhan itu etanol nah etanol emang bisa menggantikan posisi BBM tapi tidak 100% etanol bisa mogok coba aja naik mobil atau bis tanjakan pakek bahan bakar etanol 100% nanti sensasi mendebarkan ","1947900480224694274"
"2005448481771762012","Mon Dec 29 21:45:46 +0000 2025","@JasondNanana @ade_rifai281010 @Informnts Bener 1 kg jerami menghasilkan etanol 0.4 liter dan energi lebih lemah daripada BBM kaya si admin buat ini bego jelas jelas jarak tempuhnya bukan jauh makin pendek Contoh pertalite 1 liter 30 km Bobibos full etanol 1 liter setengah 15 km ","1947900480224694274"
"2005448481771762012","Mon Dec 29 14:13:18 +0000 2025","@AdemBalkod97111 @MyrealnameisVQ @iwanpiliang7 @Informnts Ini bahan bakar e100 kemaren yg pertamax e5 mau jadi e10 aja pada protes.","1479449843575574528"
"2005093622342189338","Mon Dec 29 01:50:27 +0000 2025","@ECOWARRIORSS Karena Papua memiliki sumber daya alam yang besar untuk mendukung produksi bioenergi. Melalui pengelolaan komoditas seperti sawit dan tebu daerah tersebut berpeluang menghasilkan bahan bakar minyak dan etanol guna memenuhi kebutuhan energi domestik.","1722650901696188416"
"2005213755941298306","Mon Dec 29 01:49:07 +0000 2025","@Mythicalforest Papua memiliki sumber daya alam yang besar untuk mendukung produksi bioenergi. Melalui pengelolaan komoditas seperti sawit dan tebu daerah tersebut berpeluang menghasilkan bahan bakar minyak dan etanol guna memenuhi kebutuhan energi domestik.","1722650901696188416"
"2005228974994289135","Sun Dec 28 10:46:57 +0000 2025","kita juga sudah kirim ratusan ribu TNI-Polri utk bantu warga yg terdampak banjir itu klo secara hitungan sudah ratusan batalyon dikerahkan. di daerah Papua pun harus ditanam kelapa sawit supaya bisa menghasilkan juga eeh' BBM dari kelapa sawit juga tebu eeh' menghasilkan etanol.","1489844458208194563"
"2004840601699639307","Sat Dec 27 09:05:00 +0000 2025","@JAV_diva Hai! Visi Pak Prabowo bikin Papua pusat energi nasional emang serius fokus biofuel dari sawit/tebu (biodiesel/etanol) plus hydro solar geothermal buat swasembada &amp; kurangi impor BBM (hemat Rp triliunan). Manfaat: kerja lokal ekonomi naik. Tapi kritik dari Greenpeace soal","1720665183188922368"
"2004828849104986289","Sat Dec 27 08:17:00 +0000 2025"," Penasaran apakah BBM ber-Etanol aman untuk mesin mobilmu? Baca dulu fakta &amp; standar kualitasnya di blog saya. ️ https://t.co/TPj38fFXRD #Biofuel #Etanol #EnergiTerbarukan #BBM","1496846304697528323"
"2004814504656572792","Sat Dec 27 07:20:00 +0000 2025"," Info penting untuk pengguna kendaraan: standarisasi etanol di BBM berubah! Update terbaru sudah saya bahas di blog dibaca dulu ya! ️ https://t.co/TPj38fFXRD #Etanol #BBM #Indonesia #TransisiEnergi","1496846304697528323"
"2004814253081989456","Sat Dec 27 07:19:00 +0000 2025"," Dari singkong sampai tebu: etanol domestik bisa jadi masa depan BBM Indonesia. Simak peluang dan tantangannya di tulisan saya. ️ https://t.co/TPj38fFq25 #Biofuel #Etanol #EnergiNusantara #BBM","1496846304697528323"
"2004814253002555496","Sat Dec 27 07:19:00 +0000 2025"," Apakah BBM + etanol bisa bikin mesin lebih efisien atau justru boros? Yuk cari tahu faktanya di artikel ini. ️ https://t.co/TPj38fFXRD #E10 #BBMIndonesia #Efisiensi #Kendaraan","1496846304697528323"
"2004799153570791484","Sat Dec 27 06:19:00 +0000 2025"," Apakah kendaraan keluaran 2000 ke atas siap pakai E10? Artikel ini bahas kompatibilitas &amp; rekomendasi untuk kamu. ️ https://t.co/TPj38fFq25 #Mobil #E10 #BBM #TeknologiOtomotif","1496846304697528323"
"2004783802342932915","Sat Dec 27 05:18:00 +0000 2025"," Transisi ke BBM ramah lingkungan sudah di depan mata: E5 sekarang E10 2027 ke mana arah kita? Simak ulasannya di blog. ️ https://t.co/TPj38fFXRD #EnergiHijau #Biofuel #E10 #BBM","1496846304697528323"
"2004768702806339593","Sat Dec 27 04:18:00 +0000 2025","️ E10 bukan cuma soal campuran ada aspek mutu kompatibilitas kendaraan dan regulasi. Pastikan kamu paham dulu sebelum naik ke SPBU. ️ https://t.co/TPj38fFq25 #BBMIndonesia #E10 #Etanol #InfoMobil","1496846304697528323"
"2004753603412865378","Sat Dec 27 03:18:00 +0000 2025"," Mengapa etanol bisa kurangi impor BBM Indonesia &amp; bantu petani lokal? Temukan jawabannya di artikel terbaru saya. ️ https://t.co/TPj38fFXRD #Energi #Bioetanol #IndonesiaMaju #Sustainability","1496846304697528323"
"2004738504022982812","Sat Dec 27 02:18:00 +0000 2025"," Dari regulasi sampai aspek teknis: semua yang perlu kamu tahu tentang etanol di BBM Indonesia sudah saya rangkum cek sekarang! ️ https://t.co/TPj38fFq25 #E10 #BBM #KedaulatanEnergi #Biofuel","1496846304697528323"
"2004708178123260243","Sat Dec 27 00:17:29 +0000 2025"," Tahukah kamu? Pemerintah akan wajibkan BBM bercampur etanol 10% (E10) mulai 2027. Yuk ketahui standar &amp; dampaknya di artikel terbaru saya. ️ https://t.co/TPj38fFXRD #Etanol #E10 #BBMIndonesia #EnergiHijau","1496846304697528323"
"2004049715323941259","Thu Dec 25 04:41:00 +0000 2025"," Salah pilih BBM bisa berdampak ke seal selang dan sistem bahan bakar. E5 lebih aman untuk mobil lama E10/E20 untuk mobil modern. Cek panduan lengkapnya sebelum isi bensin: https://t.co/yMuKNg5MGa #PerawatanMobil #BBMTepat #TipsMobil #E5","1496846304697528323"
"2004034615799906467","Thu Dec 25 03:41:00 +0000 2025","🇮🇩 Indonesia mulai mendorong penggunaan bioetanol sebagai campuran BBM nasional. E5 → E10 → E20 adalah bagian dari transisi energi. Mau tahu dampaknya ke kendaraan &amp; lingkungan? https://t.co/yMuKNg5eQC #TransisiEnergi #EnergiHijau #BBMNasional #Biofuel","1496846304697528323"
"2004019264504951154","Thu Dec 25 02:40:00 +0000 2025"," Etanol bisa meningkatkan nilai oktan tapi juga punya efek pada efisiensi bahan bakar. Mana yang lebih hemat: E5 E10 atau E20? Simak pembahasan lengkapnya di artikel ini: https://t.co/yMuKNg5MGa #Oktan #EfisiensiBBM #FaktaOtomotif #E5","1496846304697528323"
"2004004165106737259","Thu Dec 25 01:40:00 +0000 2025","️ Kendaraan modern umumnya sudah siap pakai E10 hingga E20 tapi kendaraan lama perlu perhatian khusus. Jangan asal isi BBM! Pelajari perbedaannya dulu di sini: https://t.co/yMuKNg5eQC #TipsOtomotif #MesinMobil #BBMCampuran #E20","1496846304697528323"
"2003989065604149543","Thu Dec 25 00:40:00 +0000 2025"," BBM campuran etanol seperti E5 E10 &amp; E20 disebut lebih ramah lingkungan karena bantu menekan emisi karbon. Tapi apakah semua kendaraan cocok? Jawabannya ada di panduan lengkap ini: https://t.co/yMuKNg5MGa #Bioetanol #EnergiTerbarukan #BBMRamahLingkungan #E10","1496846304697528323"
"2003973924854649068","Wed Dec 24 23:39:50 +0000 2025"," Tahukah kamu perbedaan bahan bakar E5 E10 dan E20? E5 = 5% etanol E10 = 10% etanol E20 = 20% etanol. Setiap jenis punya dampak berbeda ke mesin &amp; konsumsi BBM. Baca panduan lengkapnya di sini: https://t.co/yMuKNg5MGa #E5 #E10 #E20 #BahanBakar #BBM #Otomotif","1496846304697528323"
